ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Christmas Day (Observed),Christmas Day (Observed)_lower,Christmas Day (Observed)_upper,Columbus Day,Columbus Day_lower,Columbus Day_upper,Independence Day,Independence Day_lower,Independence Day_upper,Independence Day (Observed),Independence Day (Observed)_lower,Independence Day (Observed)_upper,Juneteenth National Independence Day,Juneteenth National Independence Day_lower,Juneteenth National Independence Day_upper,Juneteenth National Independence Day (Observed),Juneteenth National Independence Day (Observed)_lower,Juneteenth National Independence Day (Observed)_upper,Labor Day,Labor Day_lower,Labor Day_upper,Martin Luther King Jr. Day,Martin Luther King Jr. Day_lower,Martin Luther King Jr. Day_upper,Memorial Day,Memorial Day_lower,Memorial Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,New Year's Day (Observed),New Year's Day (Observed)_lower,New Year's Day (Observed)_upper,Thanksgiving,Thanksgiving_lower,Thanksgiving_upper,Veterans Day,Veterans Day_lower,Veterans Day_upper,Veterans Day (Observed),Veterans Day (Observed)_lower,Veterans Day (Observed)_upper,Washington's Birthday,Washington's Birthday_lower,Washington's Birthday_upper,daily,daily_lower,daily_upper,holidays,holidays_lower,holidays_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2027-01-23 23:00:00,2007.0835288305575,-7476.813432835584,10523.97470784541,-8251.831975804977,11443.125776765479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253916863566,-0.09252253916863566,-0.09252253916863566,0.0,0.0,0.0,-0.0879232447856058,-0.0879232447856058,-0.0879232447856058,-0.10113320447277241,-0.10113320447277241,-0.10113320447277241,0.10573249885580227,0.10573249885580227,0.10573249885580227,0.0,0.0,0.0,1830.614232420031
2027-01-24 23:00:00,2007.1730081347664,-8204.328438991575,11211.999238914805,-8256.945459444652,11454.34012118378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253916982857,-0.09252253916982857,-0.09252253916982857,0.0,0.0,0.0,-0.02487012296279893,-0.02487012296279893,-0.02487012296279893,-0.03786588285879564,-0.03786588285879564,-0.03786588285879564,0.1055182990658253,0.1055182990658253,0.1055182990658253,0.0,0.0,0.0,1957.2543686148438
2027-01-25 23:00:00,2007.2624874389758,-8746.643739968002,12015.231063672372,-8262.058943084332,11465.554465602096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253917085133,-0.09252253917085133,-0.09252253917085133,0.0,0.0,0.0,0.054701592206252876,0.054701592206252876,0.054701592206252876,0.04210991438572353,0.04210991438572353,0.04210991438572353,0.10511421699138068,0.10511421699138068,0.10511421699138068,0.0,0.0,0.0,2117.0629414777713
2027-01-26 23:00:00,2007.351966743185,-8677.706514629415,11997.05611832816,-8267.172426724008,11476.76881002041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253916831027,-0.09252253916831027,-0.09252253916831027,0.0,0.0,0.0,0.04841023453178427,0.04841023453178427,0.04841023453178427,0.03640175707558066,0.03640175707558066,0.03640175707558066,0.10453101662451386,0.10453101662451386,0.10453101662451386,0.0,0.0,0.0,2104.5283462410607
2027-01-27 23:00:00,2007.4414460473943,-8653.91624379093,12132.744386706741,-8272.285910363687,11487.983154438725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253916933302,-0.09252253916933302,-0.09252253916933302,0.0,0.0,0.0,0.05271616155835679,0.05271616155835679,0.05271616155835679,0.04145839648428139,0.04145839648428139,0.04145839648428139,0.10378030424340845,0.10378030424340845,0.10378030424340845,0.0,0.0,0.0,2113.26605363617
2027-01-28 23:00:00,2007.5309253516032,-8599.508048822994,12108.9275225898,-8277.399394003363,11499.19749885704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253917035583,-0.09252253917035583,-0.09252253917035583,0.0,0.0,0.0,0.041681502707288084,0.041681502707288084,0.041681502707288084,0.031329985045862346,0.031329985045862346,0.031329985045862346,0.10287405683178157,0.10287405683178157,0.10287405683178157,0.0,0.0,0.0,2091.207831051611
2027-01-29 23:00:00,2007.6204046558128,-8295.171315123194,11612.520231642435,-8282.51287764304,11510.411843275355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0925225391678147,-0.0925225391678147,-0.0925225391678147,0.0,0.0,0.0,-0.0029993332698738905,-0.0029993332698738905,-0.0029993332698738905,-0.012300965659829872,-0.012300965659829872,-0.012300965659829872,0.10182417155777068,0.10182417155777068,0.10182417155777068,0.0,0.0,0.0,2001.5988819828508
2027-01-30 23:00:00,2007.7098839600217,-7546.78255323534,10495.017502279496,-8287.62636128272,11521.62618769367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0925225391688375,-0.0925225391688375,-0.0925225391688375,0.0,0.0,0.0,-0.09301369300601181,-0.09301369300601181,-0.09301369300601181,-0.10113320447282355,-0.10113320447282355,-0.10113320447282355,0.10064205063564925,0.10064205063564925,0.10064205063564925,0.0,0.0,0.0,1820.9653731682286
2027-01-31 23:00:00,2007.799363264231,-8074.270454429588,11260.456320821428,-8292.739844922395,11532.840532111974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0925225391700304,-0.0925225391700304,-0.0925225391700304,0.0,0.0,0.0,-0.031050187700034322,-0.031050187700034322,-0.031050187700034322,-0.037865882858739035,-0.037865882858739035,-0.037865882858739035,0.0993382343287351,0.0993382343287351,0.0993382343287351,0.0,0.0,0.0,1945.4568161708673
2027-02-01 23:00:00,2007.88884256844,-8722.873318120779,12117.296248892148,-8297.853328562076,11544.0548765303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253917105316,-0.09252253917105316,-0.09252253917105316,0.0,0.0,0.0,0.04750946812458896,0.04750946812458896,0.04750946812458896,0.04210991438569644,0.04210991438569644,0.04210991438569644,0.09792209290994566,0.09792209290994566,0.09792209290994566,0.0,0.0,0.0,2103.282573532163
2027-02-02 23:00:00,2007.9783218726495,-8627.862549493988,11965.563026150883,-8302.96681220175,11555.269220948616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253916851208,-0.09252253916851208,-0.09252253916851208,0.0,0.0,0.0,0.04028080405183267,0.04028080405183267,0.04028080405183267,0.036401757075614515,0.036401757075614515,0.036401757075614515,0.09640158614473021,0.09640158614473021,0.09640158614473021,0.0,0.0,0.0,2088.8613031963296
2027-02-03 23:00:00,2008.0678011768584,-8587.969052372599,12134.174114150379,-8308.080295841424,11566.483565366916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253916953485,-0.09252253916953485,-0.09252253916953485,0.0,0.0,0.0,0.04371895368938525,0.04371895368938525,0.04371895368938525,0.04145839648430127,0.04145839648430127,0.04145839648430127,0.09478309637461886,0.09478309637461886,0.09478309637461886,0.0,0.0,0.0,2095.858424381655
2027-02-04 23:00:00,2008.1572804810678,-8426.085494076313,11979.756992976168,-8313.1937794811,11577.697909785233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253917072774,-0.09252253917072774,-0.09252253917072774,0.0,0.0,0.0,0.031878784516849966,0.031878784516849966,0.031878784516849966,0.031329985045919995,0.031329985045919995,0.031329985045919995,0.09307133864165772,0.09307133864165772,0.09307133864165772,0.0,0.0,0.0,2072.174893701467
2027-02-05 23:00:00,2008.246759785277,-8364.433063838762,11512.430039737048,-8318.307263120781,11588.829574991707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253916801655,-0.09252253916801655,-0.09252253916801655,0.0,0.0,0.0,-0.013554156237854342,-0.013554156237854342,-0.013554156237854342,-0.012300965659884755,-0.012300965659884755,-0.012300965659884755,0.09126934859004694,0.09126934859004694,0.09126934859004694,0.0,0.0,0.0,1981.0266694389825
2027-02-06 23:00:00,2008.3362390894863,-7224.118151737624,10180.90246611882,-8323.420746760463,11599.949272964175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253916920943,-0.09252253916920943,-0.09252253916920943,0.0,0.0,0.0,-0.10427719744309036,-0.10427719744309036,-0.10427719744309036,-0.10113320447277306,-0.10113320447277306,-0.10113320447277306,0.08937854619889211,0.08937854619889211,0.08937854619889211,0.0,0.0,0.0,1798.9125645538384
2027-02-07 23:00:00,2008.4257183936952,-7918.379241064132,11136.49749477454,-8328.534230400137,11611.068970936643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253917023219,-0.09252253917023219,-0.09252253917023219,0.0,0.0,0.0,-0.04298955120378255,-0.04298955120378255,-0.04298955120378255,-0.03786588285861185,-0.03786588285861185,-0.03786588285861185,0.0873988708250615,0.0873988708250615,0.0873988708250615,0.0,0.0,0.0,1922.0843981338157
2027-02-08 23:00:00,2008.5151976979046,-8505.895866184781,11962.563923801808,-8333.647714039813,11622.188668909112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253916769113,-0.09252253916769113,-0.09252253916769113,0.0,0.0,0.0,0.03491635586590895,0.03491635586590895,0.03491635586590895,0.0421099143856465,0.0421099143856465,0.0421099143856465,0.08532898064795355,0.08532898064795355,0.08532898064795355,0.0,0.0,0.0,2078.645229102811
2027-02-09 23:00:00,2008.6046770021137,-8498.149860326097,11909.978561306929,-8338.761197679487,11633.30836688158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253916871388,-0.09252253916871388,-0.09252253916871388,0.0,0.0,0.0,0.027045725391856963,0.027045725391856963,0.027045725391856963,0.03640175707567985,0.03640175707567985,0.03640175707567985,0.08316650748489102,0.08316650748489102,0.08316650748489102,0.0,0.0,0.0,2062.9288475171124
2027-02-10 23:00:00,2008.694156306323,-8537.973623808131,12017.11744198491,-8343.874681319168,11644.428064854048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253916990678,-0.09252253916990678,-0.09252253916990678,0.0,0.0,0.0,0.029844213465160467,0.029844213465160467,0.029844213465160467,0.04145839648432115,0.04145839648432115,0.04145839648432115,0.08090835615074612,0.08090835615074612,0.08090835615074612,0.0,0.0,0.0,2068.642053493349
2027-02-11 23:00:00,2008.783635610532,-8440.760748353867,11907.40738604341,-8348.988164958848,11655.547762826516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253916719556,-0.09252253916719556,-0.09252253916719556,0.0,0.0,0.0,0.01735848200216929,0.01735848200216929,0.01735848200216929,0.03132998504590361,0.03132998504590361,0.03132998504590361,0.07855103612346126,0.07855103612346126,0.07855103612346126,0.0,0.0,0.0,2043.6530701955296
2027-02-12 23:00:00,2008.8731149147413,-8019.559891165034,11364.148596357632,-8354.101648598524,11666.667460798984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253917212246,-0.09252253917212246,-0.09252253917212246,0.0,0.0,0.0,-0.028732492541798778,-0.028732492541798778,-0.028732492541798778,-0.012300965660373324,-0.012300965660373324,-0.012300965660373324,0.076091012290697,0.076091012290697,0.076091012290697,0.0,0.0,0.0,1951.1531831230334
2027-02-13 23:00:00,2008.9625942189505,-7147.352656382209,10340.562363057394,-8359.2151322382,11677.78715877144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253916941124,-0.09252253916941124,-0.09252253916941124,0.0,0.0,0.0,-0.12013068262317295,-0.12013068262317295,-0.12013068262317295,-0.10113320447282419,-0.10113320447282419,-0.10113320447282419,0.07352506101906246,0.07352506101906246,0.07352506101906246,0.0,0.0,0.0,1767.6245464110075
2027-02-14 23:00:00,2009.0520735231598,-7753.049175597557,11078.59406452265,-8364.328615877874,11688.906856743906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253916670003,-0.09252253916670003,-0.09252253916670003,0.0,0.0,0.0,-0.05953780430587107,-0.05953780430587107,-0.05953780430587107,-0.037865882858955494,-0.037865882858955494,-0.037865882858955494,0.07085061771978446,0.07085061771978446,0.07085061771978446,0.0,0.0,0.0,1889.4375243294335
2027-02-15 23:00:00,2009.1415528273687,-8326.27637050875,11848.73695311369,-8369.442099517555,11700.026554716387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021923336036589526,0.0021923336036589526,0.0021923336036589526,-0.0925225391716269,-0.0925225391716269,-0.0925225391716269,0.0021923336036589526,0.0021923336036589526,0.0021923336036589526,0.019845811300036265,0.019845811300036265,0.019845811300036265,0.0421099143856194,0.0421099143856194,0.0421099143856194,0.06806610248238482,0.06806610248238482,0.06806610248238482,0.0,0.0,0.0,2049.0145969598425
2027-02-16 23:00:00,2009.231032131578,-8457.876808217792,11801.002800281014,-8374.55558315723,11711.146252688843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253916891569,-0.09252253916891569,-0.09252253916891569,0.0,0.0,0.0,0.009050429100473045,0.009050429100473045,0.009050429100473045,0.03640175707571371,0.03640175707571371,0.03640175707571371,0.06517121119367501,0.06517121119367501,0.06517121119367501,0.0,0.0,0.0,2027.4154351343554
2027-02-17 23:00:00,2009.3205114357872,-8609.083755781643,11663.985038032679,-8379.66906679691,11722.265950661313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253916637462,-0.09252253916637462,-0.09252253916637462,0.0,0.0,0.0,0.011103018139983364,0.011103018139983364,0.011103018139983364,0.04145839648428718,0.04145839648428718,0.04145839648428718,0.062167160822070786,0.062167160822070786,0.062167160822070786,0.0,0.0,0.0,2031.6300335232995
2027-02-18 23:00:00,2009.4099907399966,-8189.233182930256,11637.972252710148,-8384.782550436585,11733.385648633779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253917113136,-0.09252253917113136,-0.09252253917113136,0.0,0.0,0.0,-0.0021356749398881484,-0.0021356749398881484,-0.0021356749398881484,0.03132998504590017,0.03132998504590017,0.03132998504590017,0.05905687918534305,0.05905687918534305,0.05905687918534305,0.0,0.0,0.0,2005.1185441788123
2027-02-19 23:00:00,2009.4994700442055,-8009.398445901866,11201.418012485554,-8389.896034076259,11744.505346606249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0925225391685903,-0.0925225391685903,-0.0925225391685903,0.0,0.0,0.0,-0.04897837335407923,-0.04897837335407923,-0.04897837335407923,-0.012300965660036545,-0.012300965660036545,-0.012300965660036545,0.055845131474547595,0.055845131474547595,0.055845131474547595,0.0,0.0,0.0,1911.0774547455562
2027-02-20 23:00:00,2009.588949348415,-7244.272033811995,10003.669156058128,-8395.009517715942,11755.625044578715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253916587909,-0.09252253916587909,-0.09252253916587909,0.0,0.0,0.0,-0.14111716562313134,-0.14111716562313134,-0.14111716562313134,-0.10113320447275904,-0.10113320447275904,-0.10113320447275904,0.0525385780155068,0.0525385780155068,0.0525385780155068,0.0,0.0,0.0,1726.0014527488001
2027-02-21 23:00:00,2009.678428652624,-7803.199844762008,10870.128423672259,-8400.123001355616,11766.744742551184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253917080595,-0.09252253917080595,-0.09252253917080595,0.0,0.0,0.0,-0.08124266189224189,-0.08124266189224189,-0.08124266189224189,-0.03786588285849863,-0.03786588285849863,-0.03786588285849863,0.0491457601370627,0.0491457601370627,0.0491457601370627,0.0,0.0,0.0,1846.4068035614669
2027-02-22 23:00:00,2009.7679079568334,-8402.354573839673,11675.035479892455,-8405.236484995297,11777.864440523652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253916809475,-0.09252253916809475,-0.09252253916809475,0.0,0.0,0.0,-0.004735611277437722,-0.004735611277437722,-0.004735611277437722,0.042109914385668655,0.042109914385668655,0.042109914385668655,0.045677013504988366,0.045677013504988366,0.045677013504988366,0.0,0.0,0.0,2000.2504283868807
2027-02-23 23:00:00,2009.8573872610423,-8101.75338725411,11749.206018643354,-8410.349968634971,11788.98413849611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253917302163,-0.09252253917302163,-0.09252253917302163,0.0,0.0,0.0,-0.013976471309900084,-0.013976471309900084,-0.013976471309900084,0.03640175707551514,0.03640175707551514,0.03640175707551514,0.042144310787606394,0.042144310787606394,0.042144310787606394,0.0,0.0,0.0,1981.7666731509976
2027-02-24 23:00:00,2009.9468665652514,-8310.130218737107,11639.163511918336,-8415.463452274647,11800.103836468576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09252253917031042,-0.09252253917031042,-0.09252253917031042,0.0,0.0,0.0,-0.012503104718458297,-0.012503104718458297,-0.012503104718458297,0.041458396484316526,0.041458396484316526,0.041458396484316526,0.03856103796753559,0.03856103796753559,0.03856103796753559,0.0,0.0,0.0,1984.816290414049
